model,task,n,rank,seed,epochs,accuracy,trainable_params,trainable_pct
bert-base-uncased,mrpc,1000,16,1024,3,0.7475490196078431,591362,0.5372
bert-base-uncased,mrpc,1000,16,123,3,0.7352941176470589,591362,0.5372
bert-base-uncased,mrpc,1000,16,42,3,0.7181372549019608,591362,0.5372
bert-base-uncased,mrpc,1000,16,456,3,0.7622549019607843,591362,0.5372
bert-base-uncased,mrpc,1000,16,789,3,0.7818627450980392,591362,0.5372
bert-base-uncased,mrpc,1000,2,1024,3,0.7058823529411765,75266,0.0687
bert-base-uncased,mrpc,1000,2,123,3,0.7205882352941176,75266,0.0687
bert-base-uncased,mrpc,1000,2,42,3,0.7107843137254902,75266,0.0687
bert-base-uncased,mrpc,1000,2,456,3,0.7107843137254902,75266,0.0687
bert-base-uncased,mrpc,1000,2,789,3,0.7377450980392157,75266,0.0687
bert-base-uncased,mrpc,1000,32,1024,3,0.7401960784313726,1181186,1.0674
bert-base-uncased,mrpc,1000,32,123,3,0.7965686274509803,1181186,1.0674
bert-base-uncased,mrpc,1000,32,42,3,0.7892156862745098,1181186,1.0674
bert-base-uncased,mrpc,1000,32,456,3,0.7769607843137255,1181186,1.0674
bert-base-uncased,mrpc,1000,32,789,3,0.8014705882352942,1181186,1.0674
bert-base-uncased,mrpc,1000,4,1024,3,0.7230392156862745,148994,0.1359
bert-base-uncased,mrpc,1000,4,123,3,0.75,148994,0.1359
bert-base-uncased,mrpc,1000,4,42,3,0.7328431372549019,148994,0.1359
bert-base-uncased,mrpc,1000,4,456,3,0.7254901960784313,148994,0.1359
bert-base-uncased,mrpc,1000,4,789,3,0.7598039215686274,148994,0.1359
bert-base-uncased,mrpc,1000,64,1024,3,0.7843137254901961,2360834,2.1108
bert-base-uncased,mrpc,1000,64,123,3,0.8063725490196079,2360834,2.1108
bert-base-uncased,mrpc,1000,64,42,3,0.7426470588235294,2360834,2.1108
bert-base-uncased,mrpc,1000,64,456,3,0.7720588235294118,2360834,2.1108
bert-base-uncased,mrpc,1000,64,789,3,0.8112745098039216,2360834,2.1108
bert-base-uncased,mrpc,1000,8,1024,3,0.7549019607843137,296450,0.27
bert-base-uncased,mrpc,1000,8,123,3,0.7769607843137255,296450,0.27
bert-base-uncased,mrpc,1000,8,42,3,0.7426470588235294,296450,0.27
bert-base-uncased,mrpc,1000,8,456,3,0.7622549019607843,296450,0.27
bert-base-uncased,mrpc,1000,8,789,3,0.7303921568627451,296450,0.27
bert-base-uncased,mrpc,100,16,1024,10,0.6813725490196079,591362,0.5372
bert-base-uncased,mrpc,100,16,123,10,0.696078431372549,591362,0.5372
bert-base-uncased,mrpc,100,16,42,10,0.7009803921568627,591362,0.5372
bert-base-uncased,mrpc,100,16,456,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,100,16,789,10,0.6911764705882353,591362,0.5372
bert-base-uncased,mrpc,100,2,1024,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,100,2,123,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,100,2,42,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,100,2,456,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,100,2,789,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,100,32,1024,10,0.696078431372549,1181186,1.0674
bert-base-uncased,mrpc,100,32,123,10,0.7156862745098039,1181186,1.0674
bert-base-uncased,mrpc,100,32,42,10,0.7009803921568627,1181186,1.0674
bert-base-uncased,mrpc,100,32,456,10,0.6862745098039216,1181186,1.0674
bert-base-uncased,mrpc,100,32,789,10,0.7058823529411765,1181186,1.0674
bert-base-uncased,mrpc,100,4,1024,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,100,4,123,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,100,4,42,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,100,4,456,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,100,4,789,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,100,64,1024,10,0.6764705882352942,2360834,2.1108
bert-base-uncased,mrpc,100,64,123,10,0.6985294117647058,2360834,2.1108
bert-base-uncased,mrpc,100,64,42,10,0.7279411764705882,2360834,2.1108
bert-base-uncased,mrpc,100,64,456,10,0.696078431372549,2360834,2.1108
bert-base-uncased,mrpc,100,64,789,10,0.6936274509803921,2360834,2.1108
bert-base-uncased,mrpc,100,8,1024,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,100,8,123,10,0.6862745098039216,296450,0.27
bert-base-uncased,mrpc,100,8,42,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,100,8,456,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,100,8,789,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,2000,16,1024,3,0.8063725490196079,591362,0.5372
bert-base-uncased,mrpc,2000,16,123,3,0.8186274509803921,591362,0.5372
bert-base-uncased,mrpc,2000,16,42,3,0.8333333333333334,591362,0.5372
bert-base-uncased,mrpc,2000,16,456,3,0.8431372549019608,591362,0.5372
bert-base-uncased,mrpc,2000,16,789,3,0.7965686274509803,591362,0.5372
bert-base-uncased,mrpc,2000,2,1024,3,0.7867647058823529,75266,0.0687
bert-base-uncased,mrpc,2000,2,123,3,0.7598039215686274,75266,0.0687
bert-base-uncased,mrpc,2000,2,42,3,0.7916666666666666,75266,0.0687
bert-base-uncased,mrpc,2000,2,456,3,0.7769607843137255,75266,0.0687
bert-base-uncased,mrpc,2000,2,789,3,0.7867647058823529,75266,0.0687
bert-base-uncased,mrpc,2000,32,1024,3,0.7450980392156863,1181186,1.0674
bert-base-uncased,mrpc,2000,32,123,3,0.8480392156862745,1181186,1.0674
bert-base-uncased,mrpc,2000,32,42,3,0.8161764705882353,1181186,1.0674
bert-base-uncased,mrpc,2000,32,456,3,0.8088235294117647,1181186,1.0674
bert-base-uncased,mrpc,2000,32,789,3,0.8406862745098039,1181186,1.0674
bert-base-uncased,mrpc,2000,4,1024,3,0.7450980392156863,148994,0.1359
bert-base-uncased,mrpc,2000,4,123,3,0.803921568627451,148994,0.1359
bert-base-uncased,mrpc,2000,4,42,3,0.7867647058823529,148994,0.1359
bert-base-uncased,mrpc,2000,4,456,3,0.7794117647058824,148994,0.1359
bert-base-uncased,mrpc,2000,4,789,3,0.7892156862745098,148994,0.1359
bert-base-uncased,mrpc,2000,64,1024,3,0.7720588235294118,2360834,2.1108
bert-base-uncased,mrpc,2000,64,123,3,0.8186274509803921,2360834,2.1108
bert-base-uncased,mrpc,2000,64,42,3,0.8431372549019608,2360834,2.1108
bert-base-uncased,mrpc,2000,64,456,3,0.8063725490196079,2360834,2.1108
bert-base-uncased,mrpc,2000,64,789,3,0.8112745098039216,2360834,2.1108
bert-base-uncased,mrpc,2000,8,1024,3,0.8088235294117647,296450,0.27
bert-base-uncased,mrpc,2000,8,123,3,0.8186274509803921,296450,0.27
bert-base-uncased,mrpc,2000,8,42,3,0.8088235294117647,296450,0.27
bert-base-uncased,mrpc,2000,8,456,3,0.8088235294117647,296450,0.27
bert-base-uncased,mrpc,2000,8,789,3,0.7965686274509803,296450,0.27
bert-base-uncased,mrpc,200,16,1024,10,0.678921568627451,591362,0.5372
bert-base-uncased,mrpc,200,16,123,10,0.7279411764705882,591362,0.5372
bert-base-uncased,mrpc,200,16,42,10,0.6764705882352942,591362,0.5372
bert-base-uncased,mrpc,200,16,456,10,0.7132352941176471,591362,0.5372
bert-base-uncased,mrpc,200,16,789,10,0.7034313725490197,591362,0.5372
bert-base-uncased,mrpc,200,2,1024,10,0.6862745098039216,75266,0.0687
bert-base-uncased,mrpc,200,2,123,10,0.6985294117647058,75266,0.0687
bert-base-uncased,mrpc,200,2,42,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,200,2,456,10,0.6862745098039216,75266,0.0687
bert-base-uncased,mrpc,200,2,789,10,0.6985294117647058,75266,0.0687
bert-base-uncased,mrpc,200,32,1024,10,0.7132352941176471,1181186,1.0674
bert-base-uncased,mrpc,200,32,123,10,0.7181372549019608,1181186,1.0674
bert-base-uncased,mrpc,200,32,42,10,0.6985294117647058,1181186,1.0674
bert-base-uncased,mrpc,200,32,456,10,0.7279411764705882,1181186,1.0674
bert-base-uncased,mrpc,200,32,789,10,0.7426470588235294,1181186,1.0674
bert-base-uncased,mrpc,200,4,1024,10,0.7377450980392157,148994,0.1359
bert-base-uncased,mrpc,200,4,123,10,0.7034313725490197,148994,0.1359
bert-base-uncased,mrpc,200,4,42,10,0.7009803921568627,148994,0.1359
bert-base-uncased,mrpc,200,4,456,10,0.7156862745098039,148994,0.1359
bert-base-uncased,mrpc,200,4,789,10,0.6887254901960784,148994,0.1359
bert-base-uncased,mrpc,200,64,1024,10,0.7181372549019608,2360834,2.1108
bert-base-uncased,mrpc,200,64,123,10,0.7352941176470589,2360834,2.1108
bert-base-uncased,mrpc,200,64,42,10,0.696078431372549,2360834,2.1108
bert-base-uncased,mrpc,200,64,456,10,0.7181372549019608,2360834,2.1108
bert-base-uncased,mrpc,200,64,789,10,0.7107843137254902,2360834,2.1108
bert-base-uncased,mrpc,200,8,1024,10,0.6862745098039216,296450,0.27
bert-base-uncased,mrpc,200,8,123,10,0.7205882352941176,296450,0.27
bert-base-uncased,mrpc,200,8,42,10,0.7279411764705882,296450,0.27
bert-base-uncased,mrpc,200,8,456,10,0.7254901960784313,296450,0.27
bert-base-uncased,mrpc,200,8,789,10,0.7034313725490197,296450,0.27
bert-base-uncased,mrpc,5000,16,1024,3,0.8700980392156863,591362,0.5372
bert-base-uncased,mrpc,5000,16,123,3,0.8578431372549019,591362,0.5372
bert-base-uncased,mrpc,5000,16,42,3,0.8455882352941176,591362,0.5372
bert-base-uncased,mrpc,5000,16,456,3,0.8284313725490197,591362,0.5372
bert-base-uncased,mrpc,5000,16,789,3,0.8700980392156863,591362,0.5372
bert-base-uncased,mrpc,5000,2,1024,3,0.8088235294117647,75266,0.0687
bert-base-uncased,mrpc,5000,2,123,3,0.7990196078431373,75266,0.0687
bert-base-uncased,mrpc,5000,2,42,3,0.821078431372549,75266,0.0687
bert-base-uncased,mrpc,5000,2,456,3,0.8186274509803921,75266,0.0687
bert-base-uncased,mrpc,5000,2,789,3,0.8014705882352942,75266,0.0687
bert-base-uncased,mrpc,5000,32,1024,3,0.8553921568627451,1181186,1.0674
bert-base-uncased,mrpc,5000,32,123,3,0.8651960784313726,1181186,1.0674
bert-base-uncased,mrpc,5000,32,42,3,0.8627450980392157,1181186,1.0674
bert-base-uncased,mrpc,5000,32,456,3,0.8235294117647058,1181186,1.0674
bert-base-uncased,mrpc,5000,32,789,3,0.8504901960784313,1181186,1.0674
bert-base-uncased,mrpc,5000,4,1024,3,0.8284313725490197,148994,0.1359
bert-base-uncased,mrpc,5000,4,123,3,0.8382352941176471,148994,0.1359
bert-base-uncased,mrpc,5000,4,42,3,0.8161764705882353,148994,0.1359
bert-base-uncased,mrpc,5000,4,456,3,0.8308823529411765,148994,0.1359
bert-base-uncased,mrpc,5000,4,789,3,0.821078431372549,148994,0.1359
bert-base-uncased,mrpc,5000,64,1024,3,0.8284313725490197,2360834,2.1108
bert-base-uncased,mrpc,5000,64,123,3,0.8553921568627451,2360834,2.1108
bert-base-uncased,mrpc,5000,64,42,3,0.8553921568627451,2360834,2.1108
bert-base-uncased,mrpc,5000,64,456,3,0.8284313725490197,2360834,2.1108
bert-base-uncased,mrpc,5000,64,789,3,0.8480392156862745,2360834,2.1108
bert-base-uncased,mrpc,5000,8,1024,3,0.8259803921568627,296450,0.27
bert-base-uncased,mrpc,5000,8,123,3,0.8602941176470589,296450,0.27
bert-base-uncased,mrpc,5000,8,42,3,0.8480392156862745,296450,0.27
bert-base-uncased,mrpc,5000,8,456,3,0.8651960784313726,296450,0.27
bert-base-uncased,mrpc,5000,8,789,3,0.8504901960784313,296450,0.27
bert-base-uncased,mrpc,500,16,1024,5,0.7328431372549019,591362,0.5372
bert-base-uncased,mrpc,500,16,123,5,0.7303921568627451,591362,0.5372
bert-base-uncased,mrpc,500,16,42,5,0.7450980392156863,591362,0.5372
bert-base-uncased,mrpc,500,16,456,5,0.75,591362,0.5372
bert-base-uncased,mrpc,500,16,789,5,0.7475490196078431,591362,0.5372
bert-base-uncased,mrpc,500,2,1024,5,0.7034313725490197,75266,0.0687
bert-base-uncased,mrpc,500,2,123,5,0.7107843137254902,75266,0.0687
bert-base-uncased,mrpc,500,2,42,5,0.7009803921568627,75266,0.0687
bert-base-uncased,mrpc,500,2,456,5,0.7034313725490197,75266,0.0687
bert-base-uncased,mrpc,500,2,789,5,0.696078431372549,75266,0.0687
bert-base-uncased,mrpc,500,32,1024,5,0.7254901960784313,1181186,1.0674
bert-base-uncased,mrpc,500,32,123,5,0.7426470588235294,1181186,1.0674
bert-base-uncased,mrpc,500,32,42,5,0.7230392156862745,1181186,1.0674
bert-base-uncased,mrpc,500,32,456,5,0.7720588235294118,1181186,1.0674
bert-base-uncased,mrpc,500,32,789,5,0.7352941176470589,1181186,1.0674
bert-base-uncased,mrpc,500,4,1024,5,0.7377450980392157,148994,0.1359
bert-base-uncased,mrpc,500,4,123,5,0.7181372549019608,148994,0.1359
bert-base-uncased,mrpc,500,4,42,5,0.7475490196078431,148994,0.1359
bert-base-uncased,mrpc,500,4,456,5,0.7156862745098039,148994,0.1359
bert-base-uncased,mrpc,500,4,789,5,0.7279411764705882,148994,0.1359
bert-base-uncased,mrpc,500,64,1024,5,0.7818627450980392,2360834,2.1108
bert-base-uncased,mrpc,500,64,123,5,0.7671568627450981,2360834,2.1108
bert-base-uncased,mrpc,500,64,42,5,0.7794117647058824,2360834,2.1108
bert-base-uncased,mrpc,500,64,456,5,0.75,2360834,2.1108
bert-base-uncased,mrpc,500,64,789,5,0.7622549019607843,2360834,2.1108
bert-base-uncased,mrpc,500,8,1024,5,0.6813725490196079,296450,0.27
bert-base-uncased,mrpc,500,8,123,5,0.7475490196078431,296450,0.27
bert-base-uncased,mrpc,500,8,42,5,0.7475490196078431,296450,0.27
bert-base-uncased,mrpc,500,8,456,5,0.7622549019607843,296450,0.27
bert-base-uncased,mrpc,500,8,789,5,0.75,296450,0.27
bert-base-uncased,mrpc,50,16,1024,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,50,16,123,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,50,16,42,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,50,16,456,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,50,16,789,10,0.6838235294117647,591362,0.5372
bert-base-uncased,mrpc,50,2,1024,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,50,2,123,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,50,2,42,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,50,2,456,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,50,2,789,10,0.6838235294117647,75266,0.0687
bert-base-uncased,mrpc,50,32,1024,10,0.6838235294117647,1181186,1.0674
bert-base-uncased,mrpc,50,32,123,10,0.6838235294117647,1181186,1.0674
bert-base-uncased,mrpc,50,32,42,10,0.6838235294117647,1181186,1.0674
bert-base-uncased,mrpc,50,32,456,10,0.6838235294117647,1181186,1.0674
bert-base-uncased,mrpc,50,32,789,10,0.6764705882352942,1181186,1.0674
bert-base-uncased,mrpc,50,4,1024,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,50,4,123,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,50,4,42,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,50,4,456,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,50,4,789,10,0.6838235294117647,148994,0.1359
bert-base-uncased,mrpc,50,64,1024,10,0.6838235294117647,2360834,2.1108
bert-base-uncased,mrpc,50,64,123,10,0.6813725490196079,2360834,2.1108
bert-base-uncased,mrpc,50,64,42,10,0.7107843137254902,2360834,2.1108
bert-base-uncased,mrpc,50,64,456,10,0.6887254901960784,2360834,2.1108
bert-base-uncased,mrpc,50,64,789,10,0.6764705882352942,2360834,2.1108
bert-base-uncased,mrpc,50,8,1024,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,50,8,123,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,50,8,42,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,50,8,456,10,0.6838235294117647,296450,0.27
bert-base-uncased,mrpc,50,8,789,10,0.6838235294117647,296450,0.27
bert-base-uncased,qnli,1000,16,1024,3,0.7872963573128318,591362,0.5372
bert-base-uncased,qnli,1000,16,123,3,0.8002928793703094,591362,0.5372
bert-base-uncased,qnli,1000,16,42,3,0.7924217462932455,591362,0.5372
bert-base-uncased,qnli,1000,16,456,3,0.7968149368478857,591362,0.5372
bert-base-uncased,qnli,1000,16,789,3,0.7946183415705657,591362,0.5372
bert-base-uncased,qnli,1000,2,1024,3,0.7289035328574044,75266,0.0687
bert-base-uncased,qnli,1000,2,123,3,0.7457440966501923,75266,0.0687
bert-base-uncased,qnli,1000,2,42,3,0.7384221123924584,75266,0.0687
bert-base-uncased,qnli,1000,2,456,3,0.7376899139666849,75266,0.0687
bert-base-uncased,qnli,1000,2,789,3,0.7450118982244188,75266,0.0687
bert-base-uncased,qnli,1000,32,1024,3,0.7924217462932455,1181186,1.0674
bert-base-uncased,qnli,1000,32,123,3,0.800109829763866,1181186,1.0674
bert-base-uncased,qnli,1000,32,42,3,0.7942522423576789,1181186,1.0674
bert-base-uncased,qnli,1000,32,456,3,0.789492952590152,1181186,1.0674
bert-base-uncased,qnli,1000,32,789,3,0.8030386234669595,1181186,1.0674
bert-base-uncased,qnli,1000,4,1024,3,0.753066080907926,148994,0.1359
bert-base-uncased,qnli,1000,4,123,3,0.7532491305143694,148994,0.1359
bert-base-uncased,qnli,1000,4,42,3,0.7475745927146257,148994,0.1359
bert-base-uncased,qnli,1000,4,456,3,0.7638660076880834,148994,0.1359
bert-base-uncased,qnli,1000,4,789,3,0.7737506864360242,148994,0.1359
bert-base-uncased,qnli,1000,64,1024,3,0.7889438037708218,2360834,2.1108
bert-base-uncased,qnli,1000,64,123,3,0.7935200439319056,2360834,2.1108
bert-base-uncased,qnli,1000,64,42,3,0.7840014643968516,2360834,2.1108
bert-base-uncased,qnli,1000,64,456,3,0.7949844407834523,2360834,2.1108
bert-base-uncased,qnli,1000,64,789,3,0.7942522423576789,2360834,2.1108
bert-base-uncased,qnli,1000,8,1024,3,0.7830862163646348,296450,0.27
bert-base-uncased,qnli,1000,8,123,3,0.7902251510159253,296450,0.27
bert-base-uncased,qnli,1000,8,42,3,0.7686252974556105,296450,0.27
bert-base-uncased,qnli,1000,8,456,3,0.7832692659710782,296450,0.27
bert-base-uncased,qnli,1000,8,789,3,0.7872963573128318,296450,0.27
bert-base-uncased,qnli,100,16,1024,10,0.6873512721947648,591362,0.5372
bert-base-uncased,qnli,100,16,123,10,0.6816767343950211,591362,0.5372
bert-base-uncased,qnli,100,16,42,10,0.6624565257184697,591362,0.5372
bert-base-uncased,qnli,100,16,456,10,0.7250594911220941,591362,0.5372
bert-base-uncased,qnli,100,16,789,10,0.7237781438769907,591362,0.5372
bert-base-uncased,qnli,100,2,1024,10,0.6844224784916713,75266,0.0687
bert-base-uncased,qnli,100,2,123,10,0.681127585575691,75266,0.0687
bert-base-uncased,qnli,100,2,42,10,0.6760021965952773,75266,0.0687
bert-base-uncased,qnli,100,2,456,10,0.6868021233754348,75266,0.0687
bert-base-uncased,qnli,100,2,789,10,0.6630056745377998,75266,0.0687
bert-base-uncased,qnli,100,32,1024,10,0.6884495698334249,1181186,1.0674
bert-base-uncased,qnli,100,32,123,10,0.66684971627311,1181186,1.0674
bert-base-uncased,qnli,100,32,42,10,0.6767343950210507,1181186,1.0674
bert-base-uncased,qnli,100,32,456,10,0.7228628958447739,1181186,1.0674
bert-base-uncased,qnli,100,32,789,10,0.7422661541277686,1181186,1.0674
bert-base-uncased,qnli,100,4,1024,10,0.6809445359692476,148994,0.1359
bert-base-uncased,qnli,100,4,123,10,0.6913783635365184,148994,0.1359
bert-base-uncased,qnli,100,4,42,10,0.6798462383305875,148994,0.1359
bert-base-uncased,qnli,100,4,456,10,0.6889987186527549,148994,0.1359
bert-base-uncased,qnli,100,4,789,10,0.6985172981878089,148994,0.1359
bert-base-uncased,qnli,100,64,1024,10,0.7069375800842028,2360834,2.1108
bert-base-uncased,qnli,100,64,123,10,0.6913783635365184,2360834,2.1108
bert-base-uncased,qnli,100,64,42,10,0.6628226249313564,2360834,2.1108
bert-base-uncased,qnli,100,64,456,10,0.7248764415156508,2360834,2.1108
bert-base-uncased,qnli,100,64,789,10,0.71334431630972,2360834,2.1108
bert-base-uncased,qnli,100,8,1024,10,0.6979681493684788,296450,0.27
bert-base-uncased,qnli,100,8,123,10,0.6771004942339374,296450,0.27
bert-base-uncased,qnli,100,8,42,10,0.6835072304594545,296450,0.27
bert-base-uncased,qnli,100,8,456,10,0.7111477210323998,296450,0.27
bert-base-uncased,qnli,100,8,789,10,0.7067545304777595,296450,0.27
bert-base-uncased,qnli,2000,16,1024,3,0.8202452864726341,591362,0.5372
bert-base-uncased,qnli,2000,16,123,3,0.8222588321435109,591362,0.5372
bert-base-uncased,qnli,2000,16,42,3,0.8193300384404174,591362,0.5372
bert-base-uncased,qnli,2000,16,456,3,0.8284825187625846,591362,0.5372
bert-base-uncased,qnli,2000,16,789,3,0.8293977667948014,591362,0.5372
bert-base-uncased,qnli,2000,2,1024,3,0.791140399048142,75266,0.0687
bert-base-uncased,qnli,2000,2,123,3,0.7951674903898956,75266,0.0687
bert-base-uncased,qnli,2000,2,42,3,0.8035877722862896,75266,0.0687
bert-base-uncased,qnli,2000,2,456,3,0.8010250777960828,75266,0.0687
bert-base-uncased,qnli,2000,2,789,3,0.7792421746293245,75266,0.0687
bert-base-uncased,qnli,2000,32,1024,3,0.8173164927695405,1181186,1.0674
bert-base-uncased,qnli,2000,32,123,3,0.8259198242723779,1181186,1.0674
bert-base-uncased,qnli,2000,32,42,3,0.8350723045945451,1181186,1.0674
bert-base-uncased,qnli,2000,32,456,3,0.8306791140399048,1181186,1.0674
bert-base-uncased,qnli,2000,32,789,3,0.8268350723045945,1181186,1.0674
bert-base-uncased,qnli,2000,4,1024,3,0.8110928061504667,148994,0.1359
bert-base-uncased,qnli,2000,4,123,3,0.8158520959179938,148994,0.1359
bert-base-uncased,qnli,2000,4,42,3,0.8056013179571664,148994,0.1359
bert-base-uncased,qnli,2000,4,456,3,0.8074318140215998,148994,0.1359
bert-base-uncased,qnli,2000,4,789,3,0.8101775581182501,148994,0.1359
bert-base-uncased,qnli,2000,64,1024,3,0.8284825187625846,2360834,2.1108
bert-base-uncased,qnli,2000,64,123,3,0.8325096101043383,2360834,2.1108
bert-base-uncased,qnli,2000,64,42,3,0.8284825187625846,2360834,2.1108
bert-base-uncased,qnli,2000,64,456,3,0.8261028738788212,2360834,2.1108
bert-base-uncased,qnli,2000,64,789,3,0.8207944352919642,2360834,2.1108
bert-base-uncased,qnli,2000,8,1024,3,0.8182317408017573,296450,0.27
bert-base-uncased,qnli,2000,8,123,3,0.8154859967051071,296450,0.27
bert-base-uncased,qnli,2000,8,42,3,0.8209774848984075,296450,0.27
bert-base-uncased,qnli,2000,8,456,3,0.8218927329306241,296450,0.27
bert-base-uncased,qnli,2000,8,789,3,0.8176825919824272,296450,0.27
bert-base-uncased,qnli,200,16,1024,10,0.7300018304960645,591362,0.5372
bert-base-uncased,qnli,200,16,123,10,0.7082189273293062,591362,0.5372
bert-base-uncased,qnli,200,16,42,10,0.657331136738056,591362,0.5372
bert-base-uncased,qnli,200,16,456,10,0.7415339557019952,591362,0.5372
bert-base-uncased,qnli,200,16,789,10,0.71499176276771,591362,0.5372
bert-base-uncased,qnli,200,2,1024,10,0.7084019769357496,75266,0.0687
bert-base-uncased,qnli,200,2,123,10,0.7135273659161633,75266,0.0687
bert-base-uncased,qnli,200,2,42,10,0.6974190005491488,75266,0.0687
bert-base-uncased,qnli,200,2,456,10,0.7168222588321436,75266,0.0687
bert-base-uncased,qnli,200,2,789,10,0.7025443895295626,75266,0.0687
bert-base-uncased,qnli,200,32,1024,10,0.7448288486179755,1181186,1.0674
bert-base-uncased,qnli,200,32,123,10,0.7203002013545671,1181186,1.0674
bert-base-uncased,qnli,200,32,42,10,0.7093172249679663,1181186,1.0674
bert-base-uncased,qnli,200,32,456,10,0.6999816950393557,1181186,1.0674
bert-base-uncased,qnli,200,32,789,10,0.7384221123924584,1181186,1.0674
bert-base-uncased,qnli,200,4,1024,10,0.7300018304960645,148994,0.1359
bert-base-uncased,qnli,200,4,123,10,0.7248764415156508,148994,0.1359
bert-base-uncased,qnli,200,4,42,10,0.7089511257550797,148994,0.1359
bert-base-uncased,qnli,200,4,456,10,0.7243272926963207,148994,0.1359
bert-base-uncased,qnli,200,4,789,10,0.7065714808713162,148994,0.1359
bert-base-uncased,qnli,200,64,1024,10,0.7475745927146257,2360834,2.1108
bert-base-uncased,qnli,200,64,123,10,0.71499176276771,2360834,2.1108
bert-base-uncased,qnli,200,64,42,10,0.7159070107999268,2360834,2.1108
bert-base-uncased,qnli,200,64,456,10,0.753066080907926,2360834,2.1108
bert-base-uncased,qnli,200,64,789,10,0.7323814753798279,2360834,2.1108
bert-base-uncased,qnli,200,8,1024,10,0.7378729635731284,296450,0.27
bert-base-uncased,qnli,200,8,123,10,0.7278052352187443,296450,0.27
bert-base-uncased,qnli,200,8,42,10,0.7107816218195131,296450,0.27
bert-base-uncased,qnli,200,8,456,10,0.751418634449936,296450,0.27
bert-base-uncased,qnli,200,8,789,10,0.7400695588504485,296450,0.27
bert-base-uncased,qnli,5000,16,1024,3,0.8466044298004759,591362,0.5372
bert-base-uncased,qnli,5000,16,123,3,0.844041735310269,591362,0.5372
bert-base-uncased,qnli,5000,16,42,3,0.85667215815486,591362,0.5372
bert-base-uncased,qnli,5000,16,456,3,0.8310452132527915,591362,0.5372
bert-base-uncased,qnli,5000,16,789,3,0.7975471352736592,591362,0.5372
bert-base-uncased,qnli,5000,2,1024,3,0.8282994691561413,75266,0.0687
bert-base-uncased,qnli,5000,2,123,3,0.8293977667948014,75266,0.0687
bert-base-uncased,qnli,5000,2,42,3,0.8306791140399048,75266,0.0687
bert-base-uncased,qnli,5000,2,456,3,0.8295808164012447,75266,0.0687
bert-base-uncased,qnli,5000,2,789,3,0.8339740069558851,75266,0.0687
bert-base-uncased,qnli,5000,32,1024,3,0.8546586124839831,1181186,1.0674
bert-base-uncased,qnli,5000,32,123,3,0.8535603148453231,1181186,1.0674
bert-base-uncased,qnli,5000,32,42,3,0.8502654219293428,1181186,1.0674
bert-base-uncased,qnli,5000,32,456,3,0.8513637195680029,1181186,1.0674
bert-base-uncased,qnli,5000,32,789,3,0.8597840014643968,1181186,1.0674
bert-base-uncased,qnli,5000,4,1024,3,0.8414790408200622,148994,0.1359
bert-base-uncased,qnli,5000,4,123,3,0.8422112392458356,148994,0.1359
bert-base-uncased,qnli,5000,4,42,3,0.8319604612850082,148994,0.1359
bert-base-uncased,qnli,5000,4,456,3,0.8396485447556288,148994,0.1359
bert-base-uncased,qnli,5000,4,789,3,0.828665568369028,148994,0.1359
